ImageID,XMin,XMax,YMin,YMax
48e4902b922d6e48,0.49705014,0.5575221,0.090707965,0.27654868
48e4902b922d6e48,0.8362832,0.8982301,0.10176991,0.38938054
48e4902b922d6e48,0.9100295,0.96312684,0.09955752,0.36061946
48e6a7f6cfe8f41b,0.22616407,0.71396893,0.11340206,1
48e6a7f6cfe8f41b,0.22172949,0.71175164,0.110456556,0.994109
4910e3d176df151c,0.103125,0.678125,0.047916666,0.8979167
491b80ed0e159494,0.08313539,0.99049884,0.037037037,1
491b8785879a5af3,0.29941002,0.36430678,0.5685841,0.8340708
491b8785879a5af3,0.5899705,0.64896756,0.57743365,0.65707964
491b8785879a5af3,0.7256637,0.82890856,0.50442475,0.96460176
491b8785879a5af3,0.2979351,0.36283186,0.5685841,0.8318584
491b8785879a5af3,0.58702064,0.6504425,0.5707965,0.65486723
491b8785879a5af3,0.7241888,0.82743365,0.5022124,0.9579646
4925ad38f1167993,0.02503682,0.20176731,0.030973451,0.91150445
4925ad38f1167993,0.7525773,0.7702504,0.22345133,0.26106194
4925ad38f1167993,0.78203243,0.8100147,0.22787611,0.2699115
493e76b4cb6bb182,0.1803005,0.721202,0.064453125,1
493e76b4cb6bb182,0.1803005,0.7228714,0.06640625,1
494898655338b9da,0.4041298,1,0,0.8495575
494898655338b9da,0.07964602,0.46902654,0,0.8584071
494c1c49e967eb79,0,0.088495575,0.29424778,0.67477876
494c1c49e967eb79,0,0.30825958,0.3960177,1
494c1c49e967eb79,0.31120944,0.7212389,0.18362832,1
494c1c49e967eb79,0.61504424,0.9985251,0.289823,1
495385d30177e435,0.11336032,0.88461536,0.09178744,0.90821254
495385d30177e435,0.41700405,0.5728745,0.6666667,0.9178744
4965f1230e388431,0.024336284,0.16150442,0.20501475,0.30235988
4965f1230e388431,0.086283185,0.27876106,0.23893805,0.48820058
4965f1230e388431,0.18584071,0.7057522,0.20648968,0.7758112
4965f1230e388431,0.59292036,0.8473451,0.23746313,0.6902655
496ca85f5db977f9,0.5078125,0.7453125,0.38958332,0.8854167
499cfd3e29e31662,0.27272728,0.75555557,0.1292407,0.9644588
499cfd3e29e31662,0.27070707,0.74949497,0.1292407,0.95961225
49a025cba591f573,0.11666667,0.87083334,0,0.9984375
49ab4dc431d94451,0.090121314,0.6169844,0.050847456,1
49c04125fa58884d,0.1413844,0.6067747,0.07300885,1
49cc9e3699b6a53e,0,0.1703125,0.8020833,1
49cc9e3699b6a53e,0.2265625,0.525,0.077083334,0.65208334
49cc9e3699b6a53e,0.4609375,0.7546875,0.55833334,1
49cc9e3699b6a53e,0.225,0.51875,0.072916664,0.65
49cc9e3699b6a53e,0.6515625,0.8546875,0,0.24791667
49de80db0373b890,0.63821137,0.8604336,0,0.6771084
49de80db0373b890,0.69512194,1,0,0.939759
4a135939062bd5ab,0.017094018,0.23931624,0.2778626,0.7221374
4a1459ae4b03ed76,0,0.7218543,0,0.9970458
4a197f10b93d99d8,0,0.9514706,0.046563193,1
4a197f10b93d99d8,0.32058823,0.5117647,0.3503326,0.9135255
4a197f10b93d99d8,0.45588234,0.8102941,0.23725055,0.9977827
4a197f10b93d99d8,0.73970586,0.89117646,0.23725055,0.5609756
4a197f10b93d99d8,0.7558824,0.8352941,0.19290465,0.33481154
4a1e303bd4458b17,0,0.22345133,0.092920355,0.92477876
4a23eee283f294b6,0.82890856,0.85250735,0.50442475,0.58849555
4a23eee283f294b6,0.8436578,0.85250735,0.50663716,0.5862832
4a8a66861e06950b,0.425,0.5,0.425,0.99375
4a8a66861e06950b,0.4640625,0.6484375,0.45208332,1
4a9065d33b7ebf81,0.15929204,0.64306784,0.24336283,0.82522124
4a909d9a11df53f3,0.06784661,0.10324484,0,0.06415929
4a909d9a11df53f3,0.10176991,0.13274336,0,0.07300885
4a909d9a11df53f3,0.14011799,0.17256637,0,0.11283186
4a909d9a11df53f3,0.19026549,0.22713864,0,0.123893805
4a909d9a11df53f3,0.45427728,0.55899704,0,0.26548672
4a909d9a11df53f3,0.62684363,0.73303837,0,0.30973452
4a909d9a11df53f3,0.7094395,0.8053097,0,0.34292036
4a909d9a11df53f3,0.7861357,0.85693216,0,0.23451327
4aacf2693271afde,0.21976401,0.780236,0.046460178,0.99557525
4ac1d6bae0f2b0b0,0.13671875,0.3046875,0.01754386,0.96240604
4ac1d6bae0f2b0b0,0.5625,0.99609375,0.110275686,0.99749374
4ac1d6bae0f2b0b0,0.6145833,0.73307294,0.02255639,0.64912283
4ac1d6bae0f2b0b0,0.828125,0.88671875,0.16541353,0.34085214
4ac1d6bae0f2b0b0,0.88151044,0.93880206,0.160401,0.36340854
4ac2fcc0e66f2667,0.44507846,0.5378031,0.20594966,0.5446224
4ac2fcc0e66f2667,0.8259629,0.9286733,0.36613274,0.6979405
4ac2fcc0e66f2667,0.9101284,0.96433663,0.25171626,0.49199083
4ad50d2c061086a8,0.038062282,0.30449826,0.118644066,0.9717514
4ad50d2c061086a8,0.6435986,0.9653979,0.11299435,0.97551787
4adb6d3f344b38fd,0.37969095,0.89183223,0.120943956,0.9439528
4add9ec03810bc62,0.21498372,0.8013029,0.034,1
4ae1a6c17081602f,0.24229075,0.7812041,0.34146342,0.8470067
4ae24cbe89d1c008,0.25339368,0.9977375,0.076368876,0.86743516
4aeacd5097937b8a,0.25442478,0.74336284,0.21533923,0.97935104
4af0fda31a994ba1,0,0.9675994,0,1
4afefb46b679bff9,0.1215971,0.92558986,0.17805755,1
4b009f6c465816cc,0.3453125,0.5515625,0.22291666,0.99791664
4b1772c38ab758ef,0.6046875,0.6921875,0.14375,0.5104167
4b39410d409f23c8,0.28539824,0.8495575,0.08259587,0.68731564
4b39410d409f23c8,0.28761062,0.8473451,0.084070794,0.6858407
4b4c86497f31e1ae,0.20648968,0.63126844,0.06637168,0.9402655
4b4c86497f31e1ae,0.49262536,0.8820059,0.117256634,0.9314159
4b4c86497f31e1ae,0.8938053,0.9542773,0.7654867,0.88274336
4b51c6720a5063c7,0,0.0359375,0.40625,0.53541666
4b51c6720a5063c7,0.309375,0.6859375,0.104166664,0.99791664
4b526a16c9176b6d,0.27708334,0.97291666,0.1015625,1
4b5f9237ef0907da,0.21040724,0.95475113,0.0129683,1
4b5f9237ef0907da,0.2081448,0.95701355,0.008645534,1
4b67e783ba2c9c32,0.34070796,0.8075221,0.07952872,0.9749632
4b69f77c3fa726b9,0,0.50361013,0.57942235,1
4b69f77c3fa726b9,0.1299639,0.7364621,0,0.57942235
4b69f77c3fa726b9,0.5072202,0.9765343,0.57942235,1
4b7b05cd05ac276d,0.17035398,0.73893803,0.16519174,0.9439528
4b7c752239e44866,0.2890625,0.859375,0.53333336,0.99791664
4b7c752239e44866,0.215625,1,0,0.75208336
4b7fec19dc4a59c8,0,0.85072464,0.0988764,0.7842697
4b92104cec89cefc,0.0464191,0.36604774,0.08866995,0.4359606
4b92104cec89cefc,0.46286473,0.571618,0.07881773,0.33004925
4ba30c0ec637fd23,0.1671875,0.35,0.33333334,0.6645833
4ba30c0ec637fd23,0.3609375,0.5953125,0.30625,0.71875
4ba30c0ec637fd23,0.4828125,0.5546875,0.50625,0.60833335
4ba30c0ec637fd23,0.5640625,0.6359375,0.5083333,0.62708336
4ba30c0ec637fd23,0.596875,0.6984375,0.50625,0.6458333
4baab4fb480b6218,0.085903086,1,0.07550336,1
4bab2a5588f80c89,0.19911504,0.64454275,0.1039823,0.99557525
4bc3c44a98edb395,0.0125,0.08125,0.45929018,0.7306889
4bc3c44a98edb395,0.0453125,0.121875,0.4572025,0.72025055
4bc3c44a98edb395,0.15,0.2171875,0.44676408,0.7682672
4bc3c44a98edb395,0.2234375,0.3640625,0.5219207,0.79123175
4bc3c44a98edb395,0.2296875,0.2859375,0.46346554,0.7411274
4bc3c44a98edb395,0.0140625,0.359375,0.44676408,0.7933194
4bc3c44a98edb395,0.2,0.2265625,0.44676408,0.73903966
4bc3c44a98edb395,0.28125,0.340625,0.45302713,0.70772445
4bdbfac4e2041061,0.026548672,0.092920355,0.4380531,0.7942478
4bdbfac4e2041061,0.24483776,0.320059,0.40486726,0.92477876
4bdbfac4e2041061,0.38938054,0.5560472,0.34513274,1
4bdbfac4e2041061,0.539823,0.7094395,0.27876106,1
4bf3c53fa37915db,0.038062282,0.24394463,0.11487759,0.873823
4bf3c53fa37915db,0.15570934,0.3581315,0.16760829,0.93032014
4bf3c53fa37915db,0.21626298,0.3615917,0.09416196,0.30131826
4bf3c53fa37915db,0.34429064,0.47231835,0.06967985,0.78531075
4bf3c53fa37915db,0.5467128,0.6730104,0.086629,0.27118644
4bf3c53fa37915db,0.56228375,0.83391005,0.1299435,0.9566855
4bf3c53fa37915db,0.783737,0.9982699,0.11111111,0.9962335
4bfdd03c0f6af121,0.04719764,0.90707964,0,0.9712389
4c02a41a2c91fc20,0.03382353,0.06911765,0.27494457,0.46341464
4c02a41a2c91fc20,0.064705886,0.089705884,0.28824833,0.45232815
4c02a41a2c91fc20,0.11029412,0.15147059,0.28824833,0.42350334
4c02a41a2c91fc20,0.15882353,0.18970588,0.26385808,0.45011085
4c02a41a2c91fc20,0.2647059,0.2882353,0.27716187,0.4368071
4c02a41a2c91fc20,0.3,0.31617647,0.28603104,0.40576497
4c02a41a2c91fc20,0.30735293,0.34411764,0.29933482,0.4368071
4c02a41a2c91fc20,0.33235294,0.3514706,0.28603104,0.42572063
4c02a41a2c91fc20,0.3485294,0.38382354,0.29711753,0.43015522
4c02a41a2c91fc20,0.3985294,0.4117647,0.29933482,0.3902439
4c02a41a2c91fc20,0.40735295,0.42647058,0.2949002,0.42793792
4c02a41a2c91fc20,0.41764706,0.44117647,0.30155212,0.4368071
4c02a41a2c91fc20,0.42941177,0.44852942,0.28603104,0.3991131
4c02a41a2c91fc20,0.44558823,0.45588234,0.31929046,0.3924612
4c02a41a2c91fc20,0.45294118,0.48235294,0.30155212,0.42350334
4c02a41a2c91fc20,0.475,0.49411765,0.30155212,0.41685143
4c02a41a2c91fc20,0.5470588,0.5661765,0.2949002,0.41019955
4c02a41a2c91fc20,0.5852941,0.6044118,0.308204,0.42350334
4c02a41a2c91fc20,0.6044118,0.625,0.29046562,0.41463414
4c111ea3ff26d8f4,0,0.8546875,0,0.9975
4c111ea3ff26d8f4,0.54375,0.9015625,0.35,0.9975
4c4d40af8787ee97,0.14166667,0.8020833,0,1
4c583e49f7f82b0f,0,1,0,1
4c588c4363fdd685,0,0.57836646,0.16248153,0.9305761
4c70110452267e9e,0.0899705,0.39233038,0.17920354,0.9159292
4c70110452267e9e,0.46312684,0.6946903,0.17920354,0.96460176
4c70110452267e9e,0.68879056,0.9985251,0.16150442,0.94911504
4c70110452267e9e,0.48967552,0.56489676,0.24557522,0.78318584
4c70110452267e9e,0.6224189,0.7522124,0.23230088,0.75884956
4c74600e9138e5d8,0,0.13991164,0,0.7123894
4c74600e9138e5d8,0.41531664,0.9204713,0.013274336,1
4c74600e9138e5d8,0,1,0,1
4c74600e9138e5d8,0.3681885,0.916053,0.0088495575,1
4c77c1bc191084a0,0.45356372,0.8898488,0.20090635,0.9969789
4c77c1bc191084a0,0.17278618,0.5939525,0.09818731,0.85649544
4c7e5c61e4ddb0c3,0,0.94690263,0.015486726,1
4c84d844c2688bd8,0.22,0.442,0.22392638,0.80981594
4c84d844c2688bd8,0.506,0.98,0.058282208,0.75460124
4caa7f161916628e,0.33125,0.9984375,0.15625,0.99791664
4cc0ef3c4cc19492,0.43613708,0.5576324,0.26778242,0.48953974
4cd65ac4eea5fbaa,0.69375,0.7703125,0.35,0.47708333
4cd65ac4eea5fbaa,0.4890625,0.609375,0.17291667,0.4
4ce9ae0fe20c3378,0.026548672,1,0,1
4cf720d902324455,0.07817109,0.2359882,0.33628318,0.86504424
4cf720d902324455,0.19174041,0.25663716,0.32743362,0.5265487
4cf720d902324455,0.28466076,0.35103244,0.34513274,0.5707965
4cf720d902324455,0.36725664,0.41297936,0.34734514,0.46902654
4cf720d902324455,0.41887906,0.56047195,0.33628318,0.7654867
4cf720d902324455,0.5575221,0.70353985,0.26106194,0.99557525
4cf720d902324455,0.59882003,0.6696165,0.28097346,0.84070796
4cf720d902324455,0.67551625,0.74336284,0.32743362,0.75663716
4cf720d902324455,0,0.74483776,0.26327434,0.99336284
4d0180f8f03f1540,0.7125,0.7796875,0.058333334,0.42916667
4d0180f8f03f1540,0.75625,0.8140625,0.0875,0.39583334
4d0180f8f03f1540,0.8203125,0.8796875,0.08125,0.41041666
4d0180f8f03f1540,0.840625,0.928125,0.05625,0.43125
4d290624dc02572e,0.25183016,0.73938507,0.055679288,1
4d290624dc02572e,0.25183016,0.7364568,0.0623608,1
4d2e3499023d5345,0.25663716,0.9977876,0,0.8864307
4d3906acbe18e8c1,0,1,0.042772863,1
4d3dc52c86e106b2,0.7300885,0.9845133,0.3038348,0.82743365
4d3dc52c86e106b2,0.9181416,1,0.35545722,0.4498525
4d3dc52c86e106b2,0.081858404,0.24557522,0.32153392,0.59882003
4d3dc52c86e106b2,0.12831858,0.9314159,0.04719764,0.9985251
4d47c59d14f8ec57,0.14159292,0.6637168,0.024336284,0.99557525
4d47c59d14f8ec57,0.13864307,0.6622419,0.019911505,0.99557525
4d4c040d48a6adff,0.09876543,0.48971194,0.03645008,0.9651347
4d4c040d48a6adff,0.48765433,0.91769546,0.05229794,0.955626
4d55c519a24906d3,0.71594685,0.782392,0.011764706,0.1509804
4d55c519a24906d3,0.40863788,0.9767442,0.08039216,0.56078434
4d65679e6972e53e,0,0.32743362,0.29867256,0.99115044
4d65679e6972e53e,0.37315634,0.45575222,0.095132746,0.5243363
4d65679e6972e53e,0.41740412,0.53539824,0.12610619,0.5663717
4d65679e6972e53e,0.57522124,0.6622419,0,0.16814159
4d65679e6972e53e,0.6696165,0.7640118,0,0.21460177
4d65679e6972e53e,0.7020649,0.7654867,0,0.1039823
4d6b54fa4d00b11a,0,0.6119134,0.23104693,1
4d6b54fa4d00b11a,0.3501805,1,0.14259928,1
4dbf92ca6d0f5723,0.13176896,0.7599278,0.092057765,0.99819493
4dc4dc6f0d926e4d,0,1,0.048672568,1
4dc4eda7b573834c,0.34955752,0.5840708,0.07079646,0.48451328
4dc4eda7b573834c,0,0.9985251,0.13495575,0.99557525
4dc4eda7b573834c,0.34955752,0.5899705,0.07079646,0.48451328
4dd55a3e89aa6511,0,1,0,1
4dd55a3e89aa6511,0,1,0,1
4de80a7b0792d7bc,0,0.4719764,0,0.5243363
4de80a7b0792d7bc,0,0.36283186,0.22123894,0.99557525
4de80a7b0792d7bc,0.120943956,0.2359882,0.41371682,0.6061947
4de80a7b0792d7bc,0.23746313,0.29941002,0,0.07964602
4de80a7b0792d7bc,0.29056048,0.37315634,0,0.07522124
4de80a7b0792d7bc,0.7758112,0.9572271,0.49336284,0.6283186
4de80a7b0792d7bc,0,0.4778761,0,0.5420354
4de90816189ce79b,0.13283582,0.8671642,0.0021834061,1
4de90816189ce79b,0.13134329,0.8671642,0,1
4dfb45839298aaed,0,1,0.14380531,1
4dfb45839298aaed,0,0.14159292,0.25663716,0.99557525
4dfb45839298aaed,0.59882003,0.8864307,0.28318584,0.99557525
4dfb45839298aaed,0.8067847,0.9985251,0.21017699,0.99557525
4e0968ed3ba99fb1,0.1484375,0.6921875,0.39375,0.6791667
4e0968ed3ba99fb1,0.1484375,0.6921875,0.39375,0.6791667
4e1a400078db6053,0.0060362173,1,0,1
4e1a400078db6053,0.03420523,1,0,1
4e1f0e07ddbb00cc,0.023564065,0.0927835,0.44124168,0.6119734
4e1f0e07ddbb00cc,0,1,0.08869179,0.9600887
4e1f0e07ddbb00cc,0.15316643,0.6509573,0.11086474,1
4e1f0e07ddbb00cc,0.29602358,0.6863034,0.36807096,1
4e1f0e07ddbb00cc,0.55228275,0.7172312,0.27716187,0.96452326
4e223fa1b1baccb5,0,1,0,0.6858407
4e23d4bdb2acd6ec,0.029641185,0.5959438,0.3131524,1
4e23d4bdb2acd6ec,0.05928237,0.32137287,0.060542796,0.82881004
4e23d4bdb2acd6ec,0.49609983,0.6848674,0.3006263,0.98956156
4e23d4bdb2acd6ec,0.6723869,0.7519501,0.43841335,0.58455116
4e23d4bdb2acd6ec,0.70826834,0.8205928,0.48643005,0.6137787
4e27b4cc6e70cf1c,0.10619469,0.47492626,0.33628318,1
4e27b4cc6e70cf1c,0.120943956,0.26696166,0,0.38053098
4e27b4cc6e70cf1c,0.3480826,0.66519177,0.21681416,0.94690263
4e27b4cc6e70cf1c,0.66076696,0.8716814,0.024336284,0.6858407
4e3434295a04dbf7,0.40252706,0.65162456,0.05234657,0.900722
4e3434295a04dbf7,0.35559568,0.65162456,0.05234657,0.9043321
4e34789a007df277,0.07083333,0.82708335,0.23125,0.8609375
4e34789a007df277,0.10208333,0.66041666,0.4796875,0.959375
4e409a31ed9b18e3,0.2,0.9984375,0,1
4e409a31ed9b18e3,0.2078125,1,0.0020833334,1
4e46fa501dfc786c,0.052427184,0.9300971,0.020168068,1
4e78f0b57c2e4d35,0.079422385,0.11191336,0.47292417,0.51263535
4e78f0b57c2e4d35,0.14079422,0.20397112,0.45126355,0.5198556
4e78f0b57c2e4d35,0.077617325,0.17509025,0.44765344,0.5595668
4e78f0b57c2e4d35,0.14440434,0.23826715,0.42779782,0.56137186
4e8d4d4101bc2139,0.016806724,0.8193277,0.09161491,0.9968944
4e8d4d4101bc2139,0.012605042,0.8277311,0.09006211,0.9968944
4eab1bd73fea5fd2,0.102888085,0.8375451,0.1732852,1
4ece4336cb293790,0.74187726,0.95848376,0.05234657,0.41877255
4ed094f11037b059,0.278125,0.38125,0.4926931,0.8392484
4ed1f563b71355f0,0,0.52427185,0.19294117,1
4ed1f563b71355f0,0,0.5270458,0.19058824,1
4ed1f563b71355f0,0.055478502,0.99722606,0.07764706,1
4ed2e09b8eed119a,0.60471976,0.8775811,0.13053097,1
4ed2e09b8eed119a,0.6076696,0.8761062,0.13053097,1
4ed2e09b8eed119a,0.017699115,0.30973452,0.18362832,1
4ed3059b1fb35995,0,0.5104167,0.0296875,0.95625
4ed3059b1fb35995,0.21875,0.99791664,0.0859375,0.9984375
4ed3059b1fb35995,0,0.52708334,0.0125,0.946875
4ed3059b1fb35995,0.37708333,1,0.090625,1
4ed514a7fcb98bb5,0.026548672,0.9623894,0,1
4ed7bd4bc8d90bc7,0,0.2460177,0.13075507,0.99631673
4ed7bd4bc8d90bc7,0.28141594,0.79469025,0.20257826,0.9373849
4ed7bd4bc8d90bc7,0.79469025,0.8973451,0.32412523,0.8176796
4ed7bd4bc8d90bc7,0.8566372,0.9982301,0.106814,0.9373849
4ee43b682aa11672,0,0.06623932,0.5038168,0.65954196
4ee43b682aa11672,0.061965812,0.33547008,0.13435115,0.7129771
4ee43b682aa11672,0.26923078,0.40811965,0.2427481,0.49770993
4ee43b682aa11672,0.35042736,0.4722222,0.49770993,0.648855
4ee43b682aa11672,0.48504272,0.75,0.3389313,0.83053434
4ee43b682aa11672,0.7393162,1,0.36030534,0.7526718
4ee7201f6d87b151,0.06542056,1,0,1
4ee8d73a64ba1853,0,0.1015625,0.3,0.50208336
4ee8d73a64ba1853,0.0875,0.409375,0.20833333,0.99791664
4ee8d73a64ba1853,0.20625,0.84375,0.108333334,0.99791664
4ee8d73a64ba1853,0.603125,0.7,0.29791668,0.42916667
4ee8d73a64ba1853,0.090625,0.40625,0.2125,1
4ee8d73a64ba1853,0.2125,0.9046875,0.045833334,1
4ee8d73a64ba1853,0.6046875,0.7,0.3,0.54583335
4ee8d73a64ba1853,0,0.228125,0.12916666,1
4ee8d73a64ba1853,0.60625,1,0.14583333,1
4eee4332933c5155,0.28761062,1,0.07817109,0.89528024
4f0e4cf465c22c4b,0.21902655,0.8716814,0.010309278,1
4f0e4cf465c22c4b,0.21902655,0.8716814,0.01472754,1
4f3ea0b2bc75000c,0.309375,0.6671875,0.12708333,0.7875
4f4e1a71ace6ecbf,0.17344174,0.27235773,0.2433735,0.70120484
4f57a9fd260746f0,0.02589928,0.99856114,0.26530612,0.8752834
4f60efca444a8b71,0,1,0.28718704,0.7540501
4f687bdb614cd92d,0,0.53373015,0,1
4f687bdb614cd92d,0,1,0.18313953,1
4f7930bdc1214e9e,0.24166666,0.87916666,0.103125,0.9984375
4f7930bdc1214e9e,0.052083332,0.19583334,0.29375,0.8203125
4f7930bdc1214e9e,0.10208333,0.51458335,0.278125,0.7390625
4f7930bdc1214e9e,0.23333333,0.84583336,0.09375,1
4f7930bdc1214e9e,0,0.1125,0.103125,1
4f7930bdc1214e9e,0.13125,0.35,0.209375,1
4f7ebdc97701920a,0,0.3328125,0,1
4f7ebdc97701920a,0.2765625,0.41875,0.16458334,0.775
4f7ebdc97701920a,0.4453125,0.5546875,0.15625,0.47916666
4f7ebdc97701920a,0.7703125,0.8890625,0.2,0.5208333
4f86649038e628b3,0.012474013,0.77754676,0,0.9968652
4f88e0ff8c0a93e8,0,1,0.0203125,1
4f88e0ff8c0a93e8,0,0.9979123,0.0203125,0.9953125
4f8cbf50feb07f9c,0.35142857,1,0.027428571,0.49257144
4f8e226a36cf8b7c,0.061946902,0.9159292,0.00736377,0.5832106
4f8e226a36cf8b7c,0.2920354,0.7765487,0.33136967,1
4f9f62662cd767c4,0,0.1764706,0.308204,1
4f9f62662cd767c4,0.32647058,1,0.21507761,1
4fa47eeda396f467,0.28158844,0.6480144,0.102888085,0.99819493
4fb08cdd5bf971a0,0,1,0,1
4fb08cdd5bf971a0,0,1,0.0016977929,1
4fe7e6a68490affb,0,0.5743741,0.050997782,0.9977827
4ff048cb21b750c3,0.122238584,0.8527246,0,1
4ff481fa08f2215d,0,0.88977957,0,0.89250815
500f794d1a13efcb,0.071875,0.3796875,0.42083332,1
500f794d1a13efcb,0.653125,0.86875,0.4,0.98333335
5010e3773cab99de,0,0.378125,0.47708333,0.99791664
5010e3773cab99de,0.15,0.81875,0.36875,0.99791664
5010e3773cab99de,0.815625,0.9984375,0.32083333,0.99791664
501b1ad04408c3f4,0,0.8784067,0.04354588,1
501b1ad04408c3f4,0,0.8784067,0.04043546,1
502b40f6e115b744,0.13653846,0.89807695,0.09152542,0.9101695
502b40f6e115b744,0.14423077,0.90192306,0.09152542,0.9101695
5036516565155b4a,0.2967033,0.4411303,0.13305613,0.42203742
5036516565155b4a,0.29356357,0.44427,0.12889813,0.42203742
50496ba97eb2c9d9,0.05514158,1,0.08971553,0.95404816
5071634b41fd0075,0.10147059,0.20735294,0.17073171,0.40354767
5071634b41fd0075,0.20588236,0.2882353,0.14412417,0.33259425
5071634b41fd0075,0.20882353,0.28970587,0.15077606,0.36363637
5071634b41fd0075,0.21323529,0.29852942,0.17073171,0.36585367
5071634b41fd0075,0.5029412,0.55735296,0.27272728,0.32815966
5071634b41fd0075,0.7897059,0.86470586,0.21064301,0.45676276
5071634b41fd0075,0.8102941,1,0,1
5071634b41fd0075,0.82058823,0.9044118,0.21286032,0.6363636
5071634b41fd0075,0.88235295,0.9161765,0.20399113,0.54767185
5074c919595975a6,0.052489907,0.12920593,0.6682809,0.9007264
50796787455b8a2d,0,0.99779737,0.026627218,0.99852073
50796787455b8a2d,0,1,0.03106509,1
507cf437dd594df3,0.43235293,0.80735296,0.22616407,0.9977827
508252750223d78f,0.060416665,0.80625,0.1578125,0.940625
508498cb605f7ee3,0.19917865,0.9445585,0.015898252,0.83624804
508498cb605f7ee3,0.34907597,0.78439426,0.26868045,0.89666134
508a10a62c4e3e54,0,0.5186501,0,1
508a10a62c4e3e54,0.46003553,1,0,1
508be9afa6be985f,0,0.68874174,0.14771049,0.8995569
508be9afa6be985f,0.26048565,0.6512141,0,0.5406204
508ea5e3a1ca4dad,0.0708899,0.35897437,0.1991342,0.6969697
508ea5e3a1ca4dad,0.13122173,0.25188538,0.22510822,0.41558442
508ea5e3a1ca4dad,0.6289593,0.933635,0.26406926,0.7835498
5097a7dd87d0a312,0.012820513,0.18803419,0.19847329,0.68396944
5097a7dd87d0a312,0.11111111,0.42735043,0.129771,0.99236643
5097a7dd87d0a312,0.5726496,0.99358976,0.019847328,0.8076336
50acc10a7766120a,0,0.9978022,0,0.99703264
50b65aec60eac3f9,0.059734512,1,0,1
50be994f0ea33ee8,0,1,0,1
50c532b8fc3c8d01,0.29424778,0.6659292,0.36135694,0.7492625
50c532b8fc3c8d01,0.29424778,0.6659292,0.36135694,0.7507375
50db534a5307b229,0.6484375,0.8015625,0.31666666,1
50db534a5307b229,0.740625,0.9734375,0.27291667,1
50db534a5307b229,0,0.0546875,0.20833333,0.90208334
50f6b814d85de882,0.39528024,0.70501477,0.042035397,1
51006e6871aac2b0,0.28761062,0.600295,0.084070794,0.92256635
51006e6871aac2b0,0.5294985,0.9498525,0.25221238,0.96902657
51006e6871aac2b0,0.29056048,0.6017699,0.084070794,0.92477876
51006e6871aac2b0,0.5117994,0.9454277,0.25,0.96902657
5109720f0b14681a,0.23672566,0.79867256,0.056047197,1
5109720f0b14681a,0.23672566,0.7942478,0.050147492,1
51201063bfce5175,0.005899705,0.13716814,0.097345136,0.43141592
51201063bfce5175,0.45427728,0.8864307,0.19911504,0.9756637
51201063bfce5175,0.58849555,0.9321534,0.17699115,0.74336284
51201063bfce5175,0,1,0,1
512098c6ba73b6d3,0.046008117,0.19891746,0.14216867,0.97590363
512098c6ba73b6d3,0.29499322,0.61163735,0.18072289,0.99759036
512098c6ba73b6d3,0.58457375,0.83491206,0.39036146,0.99759036
512098c6ba73b6d3,0.8700947,0.9986468,0.37349397,0.99759036
51223a0dd0e65734,0.074,1,0.09866667,1
51223a0dd0e65734,0.07,1,0,1
51223a0dd0e65734,0.422,0.496,0,0.101333335
5133bae221ba9804,0.0038022813,0.986692,0.1570248,0.8815427
5133bae221ba9804,0.10456274,0.21102661,0.30853996,0.5344353
5133bae221ba9804,0.11026616,0.85551333,0.60055095,0.93939394
5133bae221ba9804,0.14068441,0.7661597,0.12947658,0.4876033
5133bae221ba9804,0.19391635,0.29277566,0.30578512,0.54545456
5133bae221ba9804,0.7186312,0.84220535,0.2506887,0.5206612
513b988815d74bc9,0,0.64688855,0,1
513b988815d74bc9,0.5180897,1,0,1
513b988815d74bc9,0,0.58465993,0,1
513b988815d74bc9,0.37626627,1,0,1
51455d2a76eb8788,0,1,0,1
51455d2a76eb8788,0,1,0,1
51455d2a76eb8788,0,0.12960236,0.6504425,0.99557525
51455d2a76eb8788,0.06921944,0.21944036,0,0.46460176
51455d2a76eb8788,0.6833579,1,0.55309737,1
51455d2a76eb8788,0.79970545,0.8969072,0.119469024,0.29867256
5149ad60cbacc1f8,0.25221238,0.71681416,0.020648967,0.97935104
5149ad60cbacc1f8,0.25663716,0.71460176,0.022123894,0.97640115
5149ad60cbacc1f8,0.7876106,1,0.22566372,0.75663716
5149ad60cbacc1f8,0,0.16371681,0.095870204,0.8259587
5149ad60cbacc1f8,0.16814159,0.46460176,0.12831858,0.83923304
51508099cb422c66,0.15486726,0.88274336,0.022123894,0.97640115
5154fecf49fd147c,0.34020618,0.6156112,0.24390244,0.85587585
5164fa19900801ce,0.17848411,0.9608802,0.04742268,1
5164fa19900801ce,0.17359413,0.95843524,0.049484536,1
51690d45da8e1144,0,1,0,1
517d0bf8268fd589,0,0.26330534,0.12820514,0.995338
517d0bf8268fd589,0.2507003,0.5140056,0.12820514,0.9207459
517d0bf8268fd589,0.6652661,0.9173669,0.062937066,0.5407925
517e9176710959b7,0,0.741453,0,0.7633588
517e9176710959b7,0.5192308,0.9893162,0.030534351,0.83358777
5186956757a13de0,0.27728614,0.5132743,0.12610619,0.9336283
5186956757a13de0,0.5147493,0.6297935,0.095132746,0.670354
5186956757a13de0,0.7772861,0.9159292,0.22345133,0.8517699
5186956757a13de0,0.8333333,0.9985251,0.22787611,0.99557525
